ts,visitor_uuid,visitor_source,visitor_device,visitor_useragent,visitor_ip,visitor_country,visitor_referrer,env_type,env_doc_id,event_type,subject_type,subject_doc_id,subject_page,cause_type,event_readtime,env_ranking,env_build,env_name,env_component,visitor_username,event_index,subject_infoboxid,subject_url,cause_position,cause_adid,env_adid,cause_embedid
1393631995,040e6f3aef98911f,internal,browser,"Mozilla/5.0 (iPad; CPU OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11A465 [FBAN/FBIOS;FBAV/6.9.1;FBBV/1102303;FBDV/iPad3,4;FBMD/iPad;FBSN/iPhone OS;FBSV/7.0;FBSS/2; FBCR/;FBID/tablet;FBLC/en_US;FBOP/1]",5278285f2fb50a89,AU,24ac1821d535acdb,reader,140226055414-f6ac52b9a72f850b2ab4220781ff791e,pagereadtime,doc,140226055414-f6ac52b9a72f850b2ab4220781ff791e,15.0,,3002.0,,,,,,,,,,,,
1393631997,09013afa2ef0736a,external,browser,"Mozilla/5.0 (Linux; U; en-us; KFAPWI Build/JDQ39) AppleWebKit/535.19 (KHTML, like Gecko) Silk/3.14 Safari/535.19 Silk-Accelerated=true",a06f9c95ec6e56fc,ZZ,7397f5b8d8946571,reader,140131153909-96fc77d4656e8aa152c2a2fff9d5bf84,pagereadtime,doc,140131153909-96fc77d4656e8aa152c2a2fff9d5bf84,15.0,,1503.0,,,,,,,,,,,,
1393631997,09013afa2ef0736a,external,browser,"Mozilla/5.0 (Linux; U; en-us; KFAPWI Build/JDQ39) AppleWebKit/535.19 (KHTML, like Gecko) Silk/3.14 Safari/535.19 Silk-Accelerated=true",a06f9c95ec6e56fc,ZZ,7397f5b8d8946571,reader,140131153909-96fc77d4656e8aa152c2a2fff9d5bf84,pagereadtime,doc,140131153909-96fc77d4656e8aa152c2a2fff9d5bf84,16.0,,1503.0,,,,,,,,,,,,
1393631997,a0c8982aa294fde4,external,browser,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",9a063b996be00009,US,4465a2b96a30c261,reader,121109205130-2fe59fe55fad416f9c43f4771df3d417,pageread,doc,121109205130-2fe59fe55fad416f9c43f4771df3d417,1.0,,,,,,,,,,,,,,
1393631997,a0c8982aa294fde4,external,browser,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",9a063b996be00009,US,4465a2b96a30c261,reader,121109205130-2fe59fe55fad416f9c43f4771df3d417,read,doc,121109205130-2fe59fe55fad416f9c43f4771df3d417,0.0,,,,,,,,,,,,,,
1393631997,5ac0287d6b59d04b,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7819f2ee9ac82139,CO,64f729926497515c,reader,140106173512-38e86754cc110ede193682ab387bda3d,pagereadtime,doc,140106173512-38e86754cc110ede193682ab387bda3d,54.0,,1017.0,,,,,,,,,,,,
1393631997,4ea8dc5f39fcc166,external,browser,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B511 [FBAN/FBIOS;FBAV/7.0.0.17.1;FBBV/1325030;FBDV/iPhone3,3;FBMD/iPhone;FBSN/iPhone OS;FBSV/7.0.3;FBSS/2; FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5]",2b1a32666afa5179,US,6502d974b366a608,reader,140228203901-f8f2877c14e1b2b2d4e2b435c168f623,pagereadtime,doc,140228203901-f8f2877c14e1b2b2d4e2b435c168f623,19.0,,4240.0,,,,,,,,,,,,
1393631997,8a4c25e0776a696b,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",0a8e0f7fa0e87e49,CL,64f729926497515c,reader,140225201944-5accd154888c86aff2826bcb3ab1aab8,pagereadtime,doc,140225201944-5accd154888c86aff2826bcb3ab1aab8,28.0,,3000.0,,,,,,,,,,,,
1393631997,8a4c25e0776a696b,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",0a8e0f7fa0e87e49,CL,64f729926497515c,reader,140225201944-5accd154888c86aff2826bcb3ab1aab8,pagereadtime,doc,140225201944-5accd154888c86aff2826bcb3ab1aab8,29.0,,3000.0,,,,,,,,,,,,
1393631995,74ff840a4553f835,external,browser,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,e3b17d1dd4b8a654,US,64f729926497515c,reader,140228013432-7eb4393775b14ea47d7cee31dbeaba20,pagereadtime,doc,140228013432-7eb4393775b14ea47d7cee31dbeaba20,1.0,,2000.0,,,,,,,,,,,,
1393631995,74ff840a4553f835,external,browser,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,e3b17d1dd4b8a654,US,64f729926497515c,reader,140228013432-7eb4393775b14ea47d7cee31dbeaba20,impression,doc,140227145459-ea9a6d79dfd0d64c12f65d38cf2038ab,1.0,ad,,,,,,,,,,0.0,7f3b564198cf6a71,,
1393631997,f76f9a84dbe55c6e,external,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",8ef4fee7c60510d4,EE,64f729926497515c,reader,140203201304-2ea10654092da1bb558eadeb0fdb3750,impression,doc,140203201304-2ea10654092da1bb558eadeb0fdb3750,12.0,page,,,,,,,,,,,,,
1393631997,f76f9a84dbe55c6e,external,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",8ef4fee7c60510d4,EE,64f729926497515c,reader,140203201304-2ea10654092da1bb558eadeb0fdb3750,impression,doc,140203201304-2ea10654092da1bb558eadeb0fdb3750,13.0,page,,,,,,,,,,,,,
1393631997,df311ce65bde9390,internal,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9078388dcef9bc9f,AU,35fd1e0d5a94338c,reader,140217035032-a60796add4f16198b6ae07086d5ead45,pagereadtime,doc,140217035032-a60796add4f16198b6ae07086d5ead45,9.0,,1002.0,,,,,,,,,,,,
1393631997,df311ce65bde9390,internal,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9078388dcef9bc9f,AU,35fd1e0d5a94338c,reader,140217035032-a60796add4f16198b6ae07086d5ead45,pagereadtime,doc,140217035032-a60796add4f16198b6ae07086d5ead45,10.0,,1002.0,,,,,,,,,,,,
1393631997,68a27d3530748ebd,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",4e8e77f248002251,FR,3d9ed570b52ccd0a,reader,110119092601-22073b60d442454a995be1140b19faa2,impression,doc,110119092601-22073b60d442454a995be1140b19faa2,4.0,page,,,,,,,,,,,,,
1393631997,68a27d3530748ebd,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",4e8e77f248002251,FR,3d9ed570b52ccd0a,reader,110119092601-22073b60d442454a995be1140b19faa2,impression,doc,110119092601-22073b60d442454a995be1140b19faa2,5.0,page,,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pagereadtime,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,32.0,,965.0,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pagereadtime,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,33.0,,790.0,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,impression,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,34.0,page,,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pageread,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,34.0,,,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,impression,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,35.0,page,,,,,,,,,,,,,
1393631997,2f21ee71e0c6a2ce,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f752af7380a16445,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pageread,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,35.0,,,,,,,,,,,,,,
1393631997,99eebd590e8032b7,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",376ba616b324f30d,CZ,3d9ed570b52ccd0a,reader,140203025114-00000000b96e96bd9576a4e70e3cf878,pagereadtime,doc,140203025114-00000000b96e96bd9576a4e70e3cf878,92.0,,751.0,,,,,,,,,,,,
1393631997,99eebd590e8032b7,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",376ba616b324f30d,CZ,3d9ed570b52ccd0a,reader,140203025114-00000000b96e96bd9576a4e70e3cf878,pagereadtime,doc,140203025114-00000000b96e96bd9576a4e70e3cf878,93.0,,751.0,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,130313161023-ee03f65a89c7406fa097abe281341b42,29.0,ad,,,,,,,,,,0.0,d38be13ecb00f8a6,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pagereadtime,doc,111114223935-a39e830a44fa40099a28f587673c4663,1.0,,2116.0,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,131202094202-a4ae3185bc84368f14bff266d276eb4b,1.0,related,,,,,,,,,,1.0,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,131218101426-7fe24377c762b8fe53d21b65fcfa9b25,1.0,related,,,,,,,,,,2.0,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pagereadtime,doc,111114223935-a39e830a44fa40099a28f587673c4663,1.0,,886.0,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,111114223935-a39e830a44fa40099a28f587673c4663,2.0,page,,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pageread,doc,111114223935-a39e830a44fa40099a28f587673c4663,2.0,,,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,111114223935-a39e830a44fa40099a28f587673c4663,3.0,page,,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pageread,doc,111114223935-a39e830a44fa40099a28f587673c4663,3.0,,,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,100713205147-2ee05a98f1794324952eea5ca678c026,1.0,related,,,,,,,,,,3.0,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,140218233015-c848da298ed6d38b98e18a85731a83f4,1.0,related,,,,,,,,,,4.0,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pagereadtime,doc,111114223935-a39e830a44fa40099a28f587673c4663,2.0,,1000.0,,,,,,,,,,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,impression,doc,121227235605-3168dae6b46e4593bf1d3a5b18483291,1.0,related,,,,,,,,,,5.0,,,
1393631997,489c02f3e258c199,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",39bffb260a612fe0,BR,64f729926497515c,reader,111114223935-a39e830a44fa40099a28f587673c4663,pagereadtime,doc,111114223935-a39e830a44fa40099a28f587673c4663,3.0,,1040.0,,,,,,,,,,,,
1393631997,0f716baa2e01e326,internal,browser,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,df2b1eb94e76aac7,US,64f729926497515c,reader,140228171317-9c9cc6e444e648dfab4b8107900134da,pagereadtime,doc,140228171317-9c9cc6e444e648dfab4b8107900134da,1.0,,3011.0,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,4.0,,9516.0,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,5.0,,9516.0,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,4.0,,46.0,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,5.0,,4.0,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,impression,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,6.0,page,,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pageread,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,6.0,,,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,impression,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,7.0,page,,,,,,,,,,,,,
1393631997,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pageread,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,7.0,,,,,,,,,,,,,,
1393631997,420f719c987b86d4,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MAAU; rv:11.0) like Gecko,e6325fb359ad0512,FR,64f729926497515c,reader,140204115519-f5fa6ce8b288c9f10e0c8bc7e1a456a0,impression,doc,140204115519-f5fa6ce8b288c9f10e0c8bc7e1a456a0,0.0,impression,,,,,,,,,,,,,
1393631997,420f719c987b86d4,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MAAU; rv:11.0) like Gecko,e6325fb359ad0512,FR,64f729926497515c,reader,140204115519-f5fa6ce8b288c9f10e0c8bc7e1a456a0,impression,doc,140204115519-f5fa6ce8b288c9f10e0c8bc7e1a456a0,1.0,page,,,,,,,,,,,,,
1393631997,53b25e7d703d39c1,external,browser,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),30c81efe66d19484,AE,64f729926497515c,reader,131125035746-a9bdb10534c5e65f7cd9fccba79b8baa,pagereadtime,doc,131125035746-a9bdb10534c5e65f7cd9fccba79b8baa,18.0,,4047.0,,,,,,,,,,,,
1393631997,52873ed85700e41f,external,browser,Mozilla/5.0 (Windows NT 6.2; rv:27.0) Gecko/20100101 Firefox/27.0,582b2906d6f9e055,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pagereadtime,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,4.0,,2000.0,,,,,,,,,,,,
1393631997,52873ed85700e41f,external,browser,Mozilla/5.0 (Windows NT 6.2; rv:27.0) Gecko/20100101 Firefox/27.0,582b2906d6f9e055,MX,64f729926497515c,reader,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,pagereadtime,doc,140228202800-6ef39a241f35301a9a42cd0ed21e5fb0,5.0,,2025.0,,,,,,,,,,,,
1393631997,5dd9180ca4b75ac2,internal,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",711054f5d5c0c874,US,64f729926497515c,reader,130924223931-c750c4f31be7f544f4e16908109ffab7,pagereadtime,doc,130924223931-c750c4f31be7f544f4e16908109ffab7,1.0,,32917.0,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,pagereadtime,doc,120117163414-0d91bb92273847488ba9835bee479d35,4.0,,991.0,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,pagereadtime,doc,120117163414-0d91bb92273847488ba9835bee479d35,5.0,,980.0,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,impression,doc,120117163414-0d91bb92273847488ba9835bee479d35,6.0,page,,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,pageread,doc,120117163414-0d91bb92273847488ba9835bee479d35,6.0,,,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,impression,doc,120117163414-0d91bb92273847488ba9835bee479d35,7.0,page,,,,,,,,,,,,,
1393631997,831cdf077153367b,internal,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88f0468aa2bdf1d7,BR,64f729926497515c,reader,120117163414-0d91bb92273847488ba9835bee479d35,pageread,doc,120117163414-0d91bb92273847488ba9835bee479d35,7.0,,,,,,,,,,,,,,
1393631997,3ab3bef14bc119c0,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",1cdafdbcf7c367b0,BR,64f729926497515c,reader,130717171128-2d172306c3acd4a01e6f6b0f18b0794c,impression,doc,130717171128-2d172306c3acd4a01e6f6b0f18b0794c,44.0,page,,,,,,,,,,,,,
1393631997,5570f08ea512ad53,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",f21a3d9e15669556,US,3d9ed570b52ccd0a,reader,140203173039-80b98b55364189b8018c1ae1854e8621,pagereadtime,doc,140203173039-80b98b55364189b8018c1ae1854e8621,4.0,,1516.0,,,,,,,,,,,,
1393631997,5570f08ea512ad53,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",f21a3d9e15669556,US,3d9ed570b52ccd0a,reader,140203173039-80b98b55364189b8018c1ae1854e8621,pagereadtime,doc,140203173039-80b98b55364189b8018c1ae1854e8621,5.0,,1500.0,,,,,,,,,,,,
1393631997,421116410b91c4f9,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,deea68203bed2e58,DE,64f729926497515c,reader,140228072251-00000000c6979b9d89026881679e7049,pagereadtime,doc,140228072251-00000000c6979b9d89026881679e7049,10.0,,1015.0,,,,,,,,,,,,
1393631997,421116410b91c4f9,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,deea68203bed2e58,DE,64f729926497515c,reader,140228072251-00000000c6979b9d89026881679e7049,pagereadtime,doc,140228072251-00000000c6979b9d89026881679e7049,11.0,,1015.0,,,,,,,,,,,,
1393631997,24cebcd7e2384d8c,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",be37121d7166755b,BR,64f729926497515c,reader,120612175518-55d4e7622fae4ee88a787efa2e7c920f,pagereadtime,doc,120612175518-55d4e7622fae4ee88a787efa2e7c920f,10.0,,881.0,,,,,,,,,,,,
1393631997,24cebcd7e2384d8c,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",be37121d7166755b,BR,64f729926497515c,reader,120612175518-55d4e7622fae4ee88a787efa2e7c920f,pagereadtime,doc,120612175518-55d4e7622fae4ee88a787efa2e7c920f,11.0,,869.0,,,,,,,,,,,,
1393631997,24cebcd7e2384d8c,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",be37121d7166755b,BR,64f729926497515c,reader,120612175518-55d4e7622fae4ee88a787efa2e7c920f,impression,doc,120612175518-55d4e7622fae4ee88a787efa2e7c920f,12.0,page,,,,,,,,,,,,,
1393631997,24cebcd7e2384d8c,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",be37121d7166755b,BR,64f729926497515c,reader,120612175518-55d4e7622fae4ee88a787efa2e7c920f,pageread,doc,120612175518-55d4e7622fae4ee88a787efa2e7c920f,12.0,,,,,,,,,,,,,,
